1.918586400000000140e+04,1.918586400000000140e+04,1.833897759999999835e+04,1.737198679999999877e+04,1.680242379999999685e+04
1.926681999999999971e+04,1.926681999999999971e+04,1.842124679999999717e+04,1.741252600000000166e+04,1.681985059999999794e+04
1.931413400000000183e+04,1.931413400000000183e+04,1.850191920000000027e+04,1.744791413333333549e+04,1.683610689999999886e+04
1.936293600000000151e+04,1.936293600000000151e+04,1.857479560000000129e+04,1.748483640000000378e+04,1.685263749999999709e+04
1.940111200000000099e+04,1.940111200000000099e+04,1.864584920000000420e+04,1.751893093333333672e+04,1.686972615000000224e+04
1.943188799999999901e+04,1.943188799999999901e+04,1.870846760000000359e+04,1.755227533333333486e+04,1.688643695000000298e+04
1.943098600000000079e+04,1.943098600000000079e+04,1.876982800000000498e+04,1.758522146666666958e+04,1.689968740000000253e+04
1.943327799999999843e+04,1.943327799999999843e+04,1.882725400000000081e+04,1.761676053333333402e+04,1.691190190000000075e+04
1.941471600000000035e+04,1.941471600000000035e+04,1.887908200000000215e+04,1.764769040000000314e+04,1.692383660000000236e+04
1.935484600000000137e+04,1.935484600000000137e+04,1.891837000000000262e+04,1.767612639999999737e+04,1.693500570000000153e+04
1.929218600000000151e+04,1.929218600000000151e+04,1.894960840000000098e+04,1.770486773333333258e+04,1.694666179999999804e+04
